sport,api_version,season,seasonId,weekNumber,gameNumber,seasonType,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,week,game_num,season_type,G,GS,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_K,batting_SB,batting_SBA,batting_CS,batting_BA,batting_OBP,batting_SLG,batting_TB,batting_SF,batting_SH,AU_POINTS,pitching_W,pitching_L,pitching_ERA,pitching_SHO,pitching_CG,pitching_SV,pitching_IP_str,pitching_IP,pitching_QS,pitching_H,pitching_R,pitching_ER,pitching_HR,pitching_BB,pitching_SO,pitching_HBP,pitching_WP,pitching_WHIP,pitching_H9,pitching_HR9,pitching_BB9,pitching_SO9,pitching_SO/BB,pitching_RA9,pitching_PI,pitching_PI_balls,pitching_PI_strikes,pitcing_game_score,fielding_position,fielding_IP_str,fielding_IP,fielding_PO,fielding_A,fielding_E,fielding_DP,fielding_FLD%,fielding_CS,fielding_CS%,fielding_TC,fielding_CH,fielding_RF/9,type,teamId,homeTeamFlg
softball,v1,2022,13,0,0,,69,75,75,IF,,Aubrey,Leach,Aubrey Leach,1,3,0,1,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,2.0,2.0,1,0,0,0,1.0,0,0.0,1,1,4.5,Player,167,1
softball,v1,2022,13,0,0,,197,11,11,OF,,Aliyah,Andrews,Aliyah Andrews,1,3,1,1,,3,3,0,1,0,0,0,0,0,0,1,1,1,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,167,1
softball,v1,2022,13,0,0,,311,26,26,IF,,Sydney,Sherrill,Sydney Sherrill,1,3,1,1,,1,1,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,5.0,5.0,0,2,1,0,0.667,0,0.0,3,3,3.6,Player,167,1
softball,v1,2022,13,0,0,,358,,None,RHP,,Danielle,Watson,Danielle Watson,1,3,,1,0,,,,,,,,,,,,,,,,,,,,,144,0,0,0.0,0,0,1,2.0,2.0,0,1,0,0,0,1,1,0,0,1.0,4.5,0.0,4.5,4.5,1.0,0.0,30,13,17,54.0,P,2.0,2.0,0,1,0,0,1.0,0,0.0,1,1,4.5,Player,167,1
softball,v1,2022,13,0,0,,169,22,22,RHP,,Odicci,Alexander,Odicci Alexander,1,4,1,1,1,1,1,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,176,0,0,0.0,0,0,0,3.0,3.0,0,2,0,0,0,2,1,0,0,1.3333333333333333,6.0,0.0,6.0,3.0,0.5,0.0,58,23,35,54.0,P,3.0,3.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,168,0
softball,v1,2022,13,0,0,,298,81,81,RHP,,Greta,Cecchetti,Greta Cecchetti,,,,,0,,,,,,,,,,,,,,,,,,,,,132,0,0,0.0,0,0,0,1.0,1.0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,20,12,8,52.0,,,,,,,,,,,,,,Player,168,0
softball,v1,2022,13,0,0,,3,1,1,OF,,Victoria,Hayward,Victoria Hayward,1,4,1,1,,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.5,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,168,0
softball,v1,2022,13,0,0,,11,33,33,IF,,Kelsey,Harshman,Kelsey Harshman,1,4,1,1,,3,3,0,3,1,0,0,1,0,0,0,0,0,0,1.0,1.0,1.333,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,6,3,0,2,1.0,0,0.0,9,9,11.571428571428571,Player,168,0
softball,v1,2022,13,0,0,,54,24,24,OF,,Jazmyn,Jackson,Jazmyn Jackson,1,4,1,1,,4,4,0,0,0,0,0,0,0,0,3,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,168,0
softball,v1,2022,13,0,0,,459,55,55,IF,,Alysen,Febrey,Alysen Febrey,1,4,1,1,,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,6,0,0,1,1.0,0,0.0,6,6,7.714285714285714,Player,168,0
softball,v1,2022,13,0,0,,32,37,37,IF,,DJ,Sanders,DJ Sanders,,,0,,,1,1,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,168,0
softball,v1,2022,13,0,0,,37,52,52,IF,,Sam,Fischer,Sam Fischer,1,4,1,1,,3,3,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,1,3,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,168,0
softball,v1,2022,13,0,0,,196,44,44,RHP,,Carrie,Eberle,Carrie Eberle,,,,,0,,,,,,,,,,,,,,,,,,,,,184,0,0,0.0,0,0,1,2.0,2.0,0,0,0,0,0,3,1,0,0,1.5,0.0,0.0,13.5,4.5,0.3333333333333333,0.0,40,20,20,54.0,,,,,,,,,,,,,,Player,168,0
softball,v1,2022,13,0,0,,303,9,9,OF,,Kiki,Stokes-O'Connor,Kiki Stokes-O'Connor,1,4,1,1,,2,2,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,3,0,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,168,0
softball,v1,2022,13,0,0,,46,12,12,C,,Taylor,Edwards,Taylor Edwards,,,1,,,3,3,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,168,0
softball,v1,2022,13,0,0,,310,46,46,C,,Mia,Davidson,Mia Davidson,1,4,1,1,,3,2,1,1,0,0,0,0,1,0,1,0,0,0,0.5,0.667,0.5,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,,,0,0,0,0,0.0,0,0.0,0,0,,Player,168,0
softball,v1,2022,13,0,0,,19,17,17,LHP,,Haylie,Wagner,Haylie Wagner,,,,,0,,,,,,,,,,,,,,,,,,,,,132,1,0,0.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,6,1,5,53.0,,,,,,,,,,,,,,Player,168,0
softball,v1,2022,13,0,0,,21,19,19,IF,,Hannah,Flippen,Hannah Flippen,1,4,1,1,,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,1,1,0,1,1.0,0,0.0,2,2,2.5714285714285716,Player,168,0
softball,v1,2022,13,0,0,,10,8,8,RHP,,Aleshia,Ocasio,Aleshia Ocasio,1,4,1,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0,1,68,0,0,0.0,0,0,0,4.0,4.0,0,3,0,0,0,0,7,0,0,0.75,6.75,0.0,0.0,15.75,inf,0.0,57,14,43,63.0,P,4.0,4.0,0,1,0,0,1.0,0,0.0,1,1,2.25,Player,166,1
softball,v1,2022,13,0,0,,308,5,5,IF,,Danielle,Gibson,Danielle Gibson,,,0,,,1,1,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,166,1
softball,v1,2022,13,0,0,,39,88,88,IF,,Nadia,Taylor,Nadia Taylor,1,4,1,1,,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,166,1
softball,v1,2022,13,0,0,,159,23,23,OF,,Amanda,Lorenz,Amanda Lorenz,1,4,1,1,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,4,0,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,166,1
softball,v1,2022,13,0,0,,198,96,96,IF,,Sis,Bates,Sis Bates,1,4,1,1,,3,3,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,0,1,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,166,1
softball,v1,2022,13,0,0,,7,13,13,C,,Sashel,Palacios,Sashel Palacios,,,1,,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.5,0.0,0,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,166,1
softball,v1,2022,13,0,0,,40,3,3,LHP,,Danielle,O'Toole,Danielle O'Toole,1,4,,1,1,,,,,,,,,,,,,,,,,,,,,26,0,1,2.3333333,0,0,0,3.0,3.0,0,3,1,1,0,1,4,0,0,1.3333333333333333,9.0,0.0,3.0,12.0,4.0,3.0,63,22,41,52.0,P,3.0,3.0,0,1,0,0,1.0,0,0.0,1,1,3.0,Player,166,1
softball,v1,2022,13,0,0,,12,10,10,IF,,Abby,Ramirez,Abby Ramirez,,,0,,,1,1,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,166,1
softball,v1,2022,13,0,0,,297,6,6,OF,,Shannon,Rhodes,Shannon Rhodes,1,4,1,1,,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0.667,0.5,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,166,1
softball,v1,2022,13,0,0,,29,29,29,IF,C,Tori,Vidales,Tori Vidales,1,4,1,1,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,4,0,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,166,1
softball,v1,2022,13,0,0,,425,42,42,IF,,Janae,Jefferson,Janae Jefferson,1,4,1,1,,1,1,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,3.0,3.0,0,1,0,0,1.0,0,0.0,1,1,3.0,Player,166,1
softball,v1,2022,13,0,0,,23,21,21,C,,Gwen,Svekis,Gwen Svekis,,,1,,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,166,1
softball,v1,2022,13,0,0,,167,68,68,IF,,Courtney,Gano,Courtney Gano,1,5,1,1,,2,2,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,4.0,4.0,3,0,0,0,1.0,0,0.0,3,3,6.75,Player,169,0
softball,v1,2022,13,0,0,,48,25,25,OF,,Megan,Wiggins,Megan Wiggins,1,5,1,1,,3,3,0,0,0,0,0,0,0,0,2,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,4.0,4.0,1,0,0,0,1.0,0,0.0,1,1,2.25,Player,169,0
softball,v1,2022,13,0,0,,84,18,18,OF,,Morgan,Zerkle,Morgan Zerkle,1,5,1,1,,4,3,3,2,0,0,1,1,1,0,1,0,0,0,0.667,0.75,1.667,5,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,169,0
softball,v1,2022,13,0,0,,31,47,47,IF,,Lilli,Piper,Lilli Piper,1,5,1,1,,1,1,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,1.0,1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,169,0
softball,v1,2022,13,0,0,,171,40,40,RHP,,Alyssa,Denham,Alyssa Denham,1,5,,1,0,,,,,,,,,,,,,,,,,,,,,146,1,0,2.3333333,0,0,0,3.0,3.0,0,2,1,1,0,2,1,2,0,1.3333333333333333,6.0,0.0,6.0,3.0,0.5,3.0,58,24,34,50.0,P,3.0,3.0,0,1,0,0,1.0,0,0.0,1,1,3.0,Player,169,0
softball,v1,2022,13,0,0,,199,15,15,C,,Dejah,Mulipola,Dejah Mulipola,,,1,,,4,3,1,2,0,0,1,2,0,1,0,0,0,0,0.667,0.75,1.667,5,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,169,0
softball,v1,2022,13,0,0,,20,82,82,LHP,,Taylor,McQuillin,Taylor McQuillin,1,5,,1,1,,,,,,,,,,,,,,,,,,,,,92,0,0,14.0,0,0,0,1.0,1.0,0,4,2,2,0,1,2,0,0,5.0,36.0,0.0,9.0,18.0,2.0,18.0,38,17,21,38.0,P,1.0,1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,169,0
softball,v1,2022,13,0,0,,157,2,2,SS,,Sydney,Romero,Sydney Romero,1,5,1,1,,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,2,2,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,169,0
softball,v1,2022,13,0,0,,27,27,27,C,,Sahvanna,Jaquish,Sahvanna Jaquish,1,5,1,1,,4,3,3,3,0,1,2,5,1,0,0,0,0,0,1.0,1.0,3.667,11,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,3,1,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,169,0
softball,v1,2022,13,0,0,,278,0,00,RHP,,Rachel,Garcia,Rachel Garcia,,,1,,0,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0.25,0.25,0.25,1,0,0,146,0,0,0.0,0,0,1,3.0,3.0,0,2,0,0,0,2,1,1,0,1.3333333333333333,6.0,0.0,6.0,3.0,0.5,0.0,57,24,33,54.0,,,,,,,,,,,,,,Player,169,0
softball,v1,2022,13,0,0,,294,35,35,OF,,Nicole,Rangel-Mendes,Nicole Rangel-Mendes,1,5,0,1,,1,1,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,3.0,3.0,2,0,0,0,1.0,0,0.0,2,2,6.0,Player,169,0
softball,v1,2022,13,0,0,,22,20,20,IF,,Caleigh,Clifton,Caleigh Clifton,1,5,0,1,,2,2,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,3.0,3.0,1,0,0,0,1.0,0,0.0,1,1,3.0,Player,169,0
softball,v1,2022,13,0,0,,305,70,70,IF,,Andrea,Filler,Andrea Filler,1,5,1,1,,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,4.0,4.0,1,0,0,0,1.0,0,0.0,1,1,2.25,Player,169,0
softball,v1,2022,13,0,0,,457,54,54,IF,,Hayley,Busby,Hayley Busby,1,5,0,1,,3,3,0,2,1,0,0,1,0,0,1,0,0,0,0.667,0.667,1.0,3,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,6.0,6.0,2,0,0,0,1.0,0,0.0,2,2,3.0,Player,169,0
softball,v1,2022,13,0,0,,32,37,37,IF,,DJ,Sanders,DJ Sanders,,,0,,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.5,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,168,1
softball,v1,2022,13,0,0,,459,55,55,IF,,Alysen,Febrey,Alysen Febrey,1,5,1,1,,4,2,0,1,0,0,0,0,1,1,1,0,0,0,0.5,0.75,0.5,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,5,0,0,1,1.0,0,0.0,5,5,6.428571428571429,Player,168,1
softball,v1,2022,13,0,0,,46,12,12,C,,Taylor,Edwards,Taylor Edwards,,,1,,,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0.25,0.25,0.5,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,168,1
softball,v1,2022,13,0,0,,11,33,33,IF,,Kelsey,Harshman,Kelsey Harshman,1,5,1,1,,4,3,0,1,0,0,0,1,1,0,0,0,0,0,0.333,0.5,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,1,1,0,1,1.0,0,0.0,2,2,2.5714285714285716,Player,168,1
softball,v1,2022,13,0,0,,37,52,52,IF,,Sam,Fischer,Sam Fischer,1,5,1,1,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,1,2,0,1,1.0,0,0.0,3,3,3.857142857142857,Player,168,1
softball,v1,2022,13,0,0,,19,17,17,LHP,,Haylie,Wagner,Haylie Wagner,1,5,,1,1,,,,,,,,,,,,,,,,,,,,,24,0,0,7.0,0,0,0,2.0,2.0,0,4,2,2,1,0,1,0,0,2.0,18.0,4.5,0.0,4.5,inf,9.0,44,15,29,41.0,P,2.0,2.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,168,1
softball,v1,2022,13,0,0,,54,24,24,OF,,Jazmyn,Jackson,Jazmyn Jackson,1,5,1,1,,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,168,1
softball,v1,2022,13,0,0,,21,19,19,IF,,Hannah,Flippen,Hannah Flippen,1,5,1,1,,4,3,1,3,0,0,0,2,0,1,0,0,0,0,1.0,1.0,1.0,3,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,3,1,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,168,1
softball,v1,2022,13,0,0,,169,22,22,RHP,,Odicci,Alexander,Odicci Alexander,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,16.799664,0,0,0,1.2,1.667,0,4,4,4,1,1,3,0,0,2.9994001199760048,21.595680863827234,5.398920215956808,5.398920215956808,16.196760647870427,3.0,21.595680863827234,45,13,32,33.001,,,,,,,,,,,,,,Player,168,1
softball,v1,2022,13,0,0,,458,72,72,IF,,Rylee,Bayless,Rylee Bayless,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,168,1
softball,v1,2022,13,0,0,,196,44,44,RHP,,Carrie,Eberle,Carrie Eberle,,,,,0,,,,,,,,,,,,,,,,,,,,,60,0,0,0.0,0,0,0,3.1,3.333,0,1,0,0,0,1,5,1,1,0.6000600060006,2.7002700270027002,0.0,2.7002700270027002,13.501350135013501,5.0,0.0,47,19,28,61.998999999999995,,,,,,,,,,,,,,Player,168,1
softball,v1,2022,13,0,0,,310,46,46,C,,Mia,Davidson,Mia Davidson,,,1,,,4,2,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.5,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,168,1
softball,v1,2022,13,0,0,,303,9,9,OF,,Kiki,Stokes-O'Connor,Kiki Stokes-O'Connor,1,5,1,1,,2,2,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,168,1
softball,v1,2022,13,0,0,,3,1,1,OF,,Victoria,Hayward,Victoria Hayward,1,5,1,1,,5,4,2,1,0,0,0,0,1,0,0,1,1,0,0.25,0.4,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,168,1
softball,v1,2022,13,0,0,,298,81,81,RHP,,Greta,Cecchetti,Greta Cecchetti,,,,,0,,,,,,,,,,,,,,,,,,,,,-10,0,1,99.999,0,0,0,0.0,0.0,0,3,3,3,2,0,0,0,0,inf,inf,inf,,,,inf,13,5,8,32.0,,,,,,,,,,,,,,Player,168,1
softball,v1,2022,13,0,0,,309,14,14,IF,,Aly,Harrell,Aly Harrell,,,0,,,1,1,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,167,0
softball,v1,2022,13,0,0,,69,75,75,IF,,Aubrey,Leach,Aubrey Leach,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,167,0
softball,v1,2022,13,0,0,,34,41,41,C,,Jordan,Roberts,Jordan Roberts,,,1,,,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0.667,0.667,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,167,0
softball,v1,2022,13,0,0,,28,28,28,OF,,Haylie ,McCleney,Haylie  McCleney,1,6,1,1,,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,6.0,6.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,167,0
softball,v1,2022,13,0,0,,358,,None,RHP,,Danielle,Watson,Danielle Watson,1,6,,1,1,,,,,,,,,,,,,,,,,,,,,20,0,0,8.399832,0,0,0,1.2,1.667,0,4,2,2,1,1,1,0,0,2.9994001199760048,21.595680863827234,5.398920215956808,5.398920215956808,5.398920215956808,1.0,10.797840431913617,37,16,21,39.001,P,1.2,1.667,0,1,0,0,1.0,0,0.0,1,1,5.398920215956808,Player,167,0
softball,v1,2022,13,0,0,,325,60,60,RHP,,Mariah,Mazon,Mariah Mazon,1,6,,1,0,,,,,,,,,,,,,,,,,,,,,22,0,1,7.874902,0,0,0,2.2,2.667,0,3,3,3,0,2,2,0,0,1.8747656542932134,10.123734533183352,0.0,6.749156355455568,6.749156355455568,1.0,10.123734533183352,41,16,33,40.001,P,2.2,2.667,0,1,0,0,1.0,0,0.0,1,1,3.374578177727784,Player,167,0
softball,v1,2022,13,0,0,,197,11,11,OF,,Aliyah,Andrews,Aliyah Andrews,1,6,1,1,,2,2,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,6.0,6.0,1,0,1,0,0.5,0,0.0,2,2,1.5,Player,167,0
softball,v1,2022,13,0,0,,296,77,77,RHP,,Sydney,Littlejohn Watkins,Sydney Littlejohn Watkins,,,,,0,,,,,,,,,,,,,,,,,,,,,20,0,0,99.999,0,0,0,0.0,0.0,0,3,0,0,0,0,0,0,0,inf,inf,,,,,,13,4,9,44.0,,,,,,,,,,,,,,Player,167,0
softball,v1,2022,13,0,0,,9,7,7,IF,,Anissa,Urtez,Anissa Urtez,1,6,1,1,,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.667,2,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,6.0,6.0,3,1,0,0,1.0,0,0.0,4,4,6.0,Player,167,0
softball,v1,2022,13,0,0,,36,4,4,IF,,Amanda,Chidester,Amanda Chidester,1,6,1,1,,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,6.0,6.0,6,0,0,0,1.0,0,0.0,6,6,9.0,Player,167,0
softball,v1,2022,13,0,0,,292,32,32,IF,,Sierra,Romero,Sierra Romero,1,6,1,1,,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,6.0,6.0,1,2,0,0,1.0,0,0.0,3,3,4.5,Player,167,0
softball,v1,2022,13,0,0,,42,34,34,C,,Erika,Piancastelli,Erika Piancastelli,,,1,,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,167,0
softball,v1,2022,13,0,0,,311,26,26,IF,,Sydney,Sherrill,Sydney Sherrill,1,6,1,1,,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0.667,0.667,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,6.0,6.0,1,1,0,0,1.0,0,0.0,2,2,3.0,Player,167,0
softball,v1,2022,13,0,0,,204,48,48,OF,,Bubba,Nickles,Bubba Nickles,1,6,1,1,,4,4,1,2,0,0,1,3,0,0,1,0,0,0,0.5,0.5,1.25,5,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,6.0,6.0,1,1,0,0,1.0,0,0.0,2,2,3.0,Player,167,0
softball,v1,2022,13,0,0,,359,50,50,RHP,,Peyton,St. George,Peyton St. George,,,,,0,,,,,,,,,,,,,,,,,,,,,40,0,0,0.0,0,0,0,1.2,1.667,0,0,0,0,0,1,2,0,0,0.5998800239952009,0.0,0.0,5.398920215956808,10.797840431913617,2.0,0.0,26,10,16,56.001,,,,,,,,,,,,,,Player,167,0
softball,v1,2022,13,0,0,,10,8,8,RHP,,Aleshia,Ocasio,Aleshia Ocasio,1,6,1,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,1,0,0,186,1,0,0.0,0,0,0,3.0,3.0,0,3,0,0,0,1,2,0,0,1.3333333333333333,9.0,0.0,3.0,6.0,2.0,0.0,40,12,28,54.0,RF,4.0,4.0,1,0,0,0,1.0,0,0.0,1,1,2.25,Player,166,1
softball,v1,2022,13,0,0,,7,13,13,C,,Sashel,Palacios,Sashel Palacios,,,0,,,1,1,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,166,1
