sport,api_version,season,seasonId,weekNumber,gameNumber,seasonType,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,week,game_num,season_type,G,GS,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_K,batting_SB,batting_SBA,batting_CS,batting_BA,batting_OBP,batting_SLG,batting_TB,batting_SF,batting_SH,AU_POINTS,pitching_W,pitching_L,pitching_ERA,pitching_SHO,pitching_CG,pitching_SV,pitching_IP_str,pitching_IP,pitching_QS,pitching_H,pitching_R,pitching_ER,pitching_HR,pitching_BB,pitching_SO,pitching_HBP,pitching_WP,pitching_WHIP,pitching_H9,pitching_HR9,pitching_BB9,pitching_SO9,pitching_SO/BB,pitching_RA9,pitching_PI,pitching_PI_balls,pitching_PI_strikes,pitcing_game_score,fielding_position,fielding_IP_str,fielding_IP,fielding_PO,fielding_A,fielding_E,fielding_DP,fielding_FLD%,fielding_CS,fielding_CS%,fielding_TC,fielding_CH,fielding_RF/9,type,teamId,homeTeamFlg
softball,v1,2023,14,0,0,,359,50,50,RHP,,Peyton,St. George,Peyton St. George,1,3,,1,1,,,,,,,,,,,,,,,,,,,,,138,0,0,5.25,0,0,0,4.0,4.0,0,4,3,3,0,2,1,2,0,1.5,9.0,0.0,4.5,2.25,0.5,6.75,74,24,53,41.0,P,4.0,4.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,187,1
softball,v1,2023,14,0,0,,9,7,7,IF,,Anissa,Urtez,Anissa Urtez,1,3,1,1,,4,3,0,2,0,0,0,2,1,0,1,0,0,0,0.667,0.75,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,2,2,0,1,1.0,0,0.0,4,4,5.142857142857143,Player,187,1
softball,v1,2023,14,0,0,,21,19,19,IF,,Hannah,Flippen,Hannah Flippen,1,3,1,1,,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,2,2,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,187,1
softball,v1,2023,14,0,0,,3,1,1,OF,,Victoria,Hayward,Victoria Hayward,1,4,1,1,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.333,0.0,0,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,6.0,6.0,1,0,0,0,1.0,0,0.0,1,1,1.5,Player,188,0
softball,v1,2023,14,0,0,,198,22,22,IF,,Sis,Bates,Sis Bates,1,4,1,1,,3,3,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,6.0,6.0,2,2,0,1,1.0,0,0.0,4,4,6.0,Player,188,0
softball,v1,2023,14,0,0,,37,52,52,IF,,Sam,Fischer,Sam Fischer,1,4,1,1,,3,3,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,6.0,6.0,1,0,0,0,1.0,0,0.0,1,1,1.5,Player,188,0
softball,v1,2023,14,0,0,,28,28,28,OF,,Haylie ,McCleney,Haylie  McCleney,1,4,1,1,,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0.333,0.5,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,6.0,6.0,1,0,0,0,1.0,0,0.0,1,1,1.5,Player,188,0
softball,v1,2023,14,0,0,,325,60,60,RHP,,Mariah,Mazon,Mariah Mazon,1,4,,1,0,,,,,,,,,,,,,,,,,,,,,34,0,0,0.0,0,0,0,2.0,2.0,0,1,0,0,0,0,0,1,1,0.5,4.5,0.0,0.0,0.0,,0.0,25,7,18,54.0,P,2.0,2.0,0,1,0,0,1.0,0,0.0,1,1,4.5,Player,188,0
softball,v1,2023,14,0,0,,310,46,46,C,,Mia,Davidson,Mia Davidson,1,4,1,1,,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0.0,0.25,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,6.0,6.0,4,0,0,0,1.0,0,0.0,4,4,6.0,Player,188,0
softball,v1,2023,14,0,0,,657,97,97,IF,,Delanie,Wisz,Delanie Wisz,,,1,,,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,188,0
softball,v1,2023,14,0,0,,721,51,51,OF,,Caroline,Jacobsen,Caroline Jacobsen,1,4,1,1,,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,6.0,6.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,188,0
softball,v1,2023,14,0,0,,307,4,4,RHP,,Georgina,Corrick,Georgina Corrick,1,4,,1,1,,,,,,,,,,,,,,,,,,,,,28,0,1,5.25,0,0,0,4.0,4.0,0,7,3,3,1,0,4,0,0,1.75,15.75,2.25,0.0,9.0,inf,6.75,62,12,50,40.0,P,4.0,4.0,0,4,0,0,1.0,0,0.0,4,4,9.0,Player,188,0
softball,v1,2023,14,0,0,,292,32,32,IF,,Sierra,Romero,Sierra Romero,1,4,1,1,,3,3,0,2,0,0,0,1,0,0,1,0,0,0,0.667,0.667,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,6.0,6.0,1,1,0,0,1.0,0,0.0,2,2,3.0,Player,188,0
softball,v1,2023,14,0,0,,308,5,5,IF,,Danielle,Gibson,Danielle Gibson,1,4,1,1,,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,6.0,6.0,8,0,0,1,1.0,0,0.0,8,8,12.0,Player,188,0
softball,v1,2023,14,0,0,,30,30,30,IF,,Jessi,Warren,Jessi Warren,1,4,1,1,,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,2,2,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,186,1
softball,v1,2023,14,0,0,,20,82,82,LHP,,Taylor,McQuillin,Taylor McQuillin,1,4,,1,1,,,,,,,,,,,,,,,,,,,,,208,1,0,1.75,0,0,0,4.0,4.0,0,2,1,1,0,3,7,0,0,1.25,4.5,0.0,6.75,15.75,2.3333333333333335,2.25,80,32,48,58.0,P,4.0,4.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,186,1
softball,v1,2023,14,0,0,,723,31,31,RHP,,Kathryn,Sandercock,Kathryn Sandercock,,,,,0,,,,,,,,,,,,,,,,,,,,,166,0,0,0.0,0,0,1,3.0,3.0,0,3,0,0,0,1,1,0,0,1.3333333333333333,9.0,0.0,3.0,3.0,1.0,0.0,56,16,40,53.0,,,,,,,,,,,,,,Player,186,1
softball,v1,2023,14,0,0,,724,90,90,OF,,Madi,Huskey,Madi Huskey,1,4,1,1,,3,3,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,186,1
softball,v1,2023,14,0,0,,48,25,25,OF,,Megan,Wiggins,Megan Wiggins,1,4,1,1,,3,3,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,186,1
softball,v1,2023,14,0,0,,11,33,33,IF,,Kelsey,Harshman,Kelsey Harshman,1,4,1,1,,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,3,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,1,1,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,186,1
softball,v1,2023,14,0,0,,199,15,15,C,,Dejah,Mulipola,Dejah Mulipola,1,4,1,1,,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,7.0,7.0,8,0,0,0,1.0,0,0.0,8,8,10.285714285714286,Player,186,1
softball,v1,2023,14,0,0,,54,24,24,OF,,Jazmyn,Jackson,Jazmyn Jackson,1,4,1,1,,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,186,1
softball,v1,2023,14,0,0,,655,26,26,IF,,Sydney,McKinney,Sydney McKinney,1,4,1,1,,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,1,2,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,186,1
softball,v1,2023,14,0,0,,39,88,88,IF,,Nadia,Taylor,Nadia Taylor,,,1,,,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,186,1
softball,v1,2023,14,0,0,,29,29,29,IF,C,Tori,Vidales,Tori Vidales,1,4,1,1,,3,3,1,1,0,0,1,2,0,0,0,,,0,0.333,0.333,1.333,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,5,0,0,0,1.0,0,0.0,5,5,6.428571428571429,Player,186,1
softball,v1,2023,14,0,0,,69,75,75,IF,,Aubrey,Leach,Aubrey Leach,1,5,1,1,,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.333,0.0,0,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,1,2,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,189,0
softball,v1,2023,14,0,0,,46,12,12,C,,Taylor,Edwards,Taylor Edwards,,,0,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,189,0
softball,v1,2023,14,0,0,,31,47,47,IF,,Lilli,Piper,Lilli Piper,1,5,1,1,,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,1,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,1,1,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,189,0
softball,v1,2023,14,0,0,,299,66,66,RHP,,Shannon,Saile,Shannon Saile,1,5,,1,0,,,,,,,,,,,,,,,,,,,,,46,0,0,2.3333333,0,0,0,3.0,3.0,0,1,1,1,0,2,3,1,1,1.0,3.0,0.0,6.0,9.0,1.5,3.0,57,22,35,54.0,P,3.0,3.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,189,0
softball,v1,2023,14,0,0,,197,11,11,OF,,Aliyah,Andrews,Aliyah Andrews,1,5,1,1,,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0.5,0.5,0.5,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,189,0
softball,v1,2023,14,0,0,,278,0,00,RHP,,Rachel,Garcia,Rachel Garcia,,,1,,0,4,3,1,1,0,0,1,1,1,0,1,0,0,0,0.333,0.5,1.333,4,0,0,88,0,0,99.999,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,inf,inf,,,,,,1,0,1,48.0,,,,,,,,,,,,,,Player,189,0
softball,v1,2023,14,0,0,,296,91,91,RHP,,Sydney,Littlejohn Watkins,Sydney Littlejohn Watkins,1,5,,1,0,,,,,,,,,,,,,,,,,,,,,38,0,1,3.000043,0,0,0,2.1,2.333,0,2,1,1,0,1,1,0,0,1.2858979854264894,7.715387912558937,0.0,3.8576939562794683,3.8576939562794683,1.0,3.8576939562794683,33,15,19,48.999,P,2.1,2.333,0,2,0,0,1.0,0,0.0,2,2,7.715387912558937,Player,189,0
softball,v1,2023,14,0,0,,157,2,2,IF,,Sydney,Romero,Sydney Romero,1,5,1,1,,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,0,1,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,189,0
softball,v1,2023,14,0,0,,34,41,41,C,,Jordan,Roberts,Jordan Roberts,1,5,1,1,,4,3,0,1,0,0,0,1,1,0,1,0,0,0,0.333,0.5,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,7.0,7.0,4,0,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,189,0
softball,v1,2023,14,0,0,,659,16,16,LHP,,Brooke,Yanez,Brooke Yanez,1,5,,1,1,,,,,,,,,,,,,,,,,,,,,12,0,0,14.0,0,0,0,1.0,1.0,0,3,2,2,0,1,0,0,0,4.0,27.0,0.0,9.0,0.0,0.0,18.0,28,10,18,38.0,P,1.0,1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,189,0
softball,v1,2023,14,0,0,,305,9,9,IF,,Andrea,Filler,Andrea Filler,1,5,1,1,,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.25,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,7,0,0,0,1.0,0,0.0,7,7,9.0,Player,189,0
softball,v1,2023,14,0,0,,22,20,20,IF,,Caleigh,Clifton,Caleigh Clifton,,,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,189,0
softball,v1,2023,14,0,0,,297,6,6,OF,,Shannon,Rhodes,Shannon Rhodes,1,5,1,1,,4,4,1,0,0,0,0,0,0,0,2,1,1,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,189,0
softball,v1,2023,14,0,0,,204,48,48,OF,,Bubba,Nickles,Bubba Nickles,1,5,1,1,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,4,0,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,189,0
softball,v1,2023,14,0,0,,310,46,46,C,,Mia,Davidson,Mia Davidson,1,5,1,1,,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0.333,0.5,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,7.0,7.0,6,0,0,0,1.0,0,0.0,6,6,7.714285714285714,Player,188,1
softball,v1,2023,14,0,0,,774,36,36,RHP,,Myka,Sutherlin,Myka Sutherlin,1,5,,1,1,,,,,,,,,,,,,,,,,,,,,102,0,0,7.0,0,0,0,1.0,1.0,0,2,1,1,0,2,0,0,0,4.0,18.0,0.0,18.0,0.0,0.0,9.0,35,18,17,43.0,P,1.0,1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,188,1
softball,v1,2023,14,0,0,,28,28,28,OF,,Haylie ,McCleney,Haylie  McCleney,1,5,1,1,,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,188,1
softball,v1,2023,14,0,0,,656,80,80,RHP,,Megan,Faraimo,Megan Faraimo,1,5,,1,0,,,,,,,,,,,,,,,,,,,,,212,1,0,2.3333333,0,0,0,6.0,6.0,0,4,2,2,1,3,5,1,0,1.1666666666666667,6.0,1.5,4.5,7.5,1.6666666666666667,3.0,112,41,71,54.0,P,6.0,6.0,0,1,0,0,1.0,0,0.0,1,1,1.5,Player,188,1
softball,v1,2023,14,0,0,,3,1,1,OF,,Victoria,Hayward,Victoria Hayward,1,5,1,1,,4,4,1,2,0,0,0,0,0,0,1,1,1,0,0.5,0.5,0.5,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,188,1
softball,v1,2023,14,0,0,,198,22,22,IF,,Sis,Bates,Sis Bates,1,5,1,1,,3,3,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,2,4,0,1,1.0,0,0.0,6,6,7.714285714285714,Player,188,1
softball,v1,2023,14,0,0,,657,97,97,IF,,Delanie,Wisz,Delanie Wisz,,,1,,,3,3,0,1,0,0,0,2,0,0,0,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,188,1
softball,v1,2023,14,0,0,,308,5,5,IF,,Danielle,Gibson,Danielle Gibson,1,5,1,1,,3,2,1,1,1,0,0,0,1,0,0,0,0,0,0.5,0.667,1.0,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,7,0,0,1,1.0,0,0.0,7,7,9.0,Player,188,1
softball,v1,2023,14,0,0,,721,51,51,OF,,Caroline,Jacobsen,Caroline Jacobsen,1,5,1,1,,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0.0,0.667,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,188,1
softball,v1,2023,14,0,0,,292,32,32,IF,,Sierra,Romero,Sierra Romero,1,5,1,1,,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,3,1,0,1,1.0,0,0.0,4,4,5.142857142857143,Player,188,1
softball,v1,2023,14,0,0,,37,52,52,IF,,Sam,Fischer,Sam Fischer,1,5,1,1,,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,1,3,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,188,1
softball,v1,2023,14,0,0,,84,18,18,OF,,Morgan,Zerkle,Morgan Zerkle,1,6,1,1,,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0.667,0.667,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,187,0
softball,v1,2023,14,0,0,,171,40,40,RHP,,Alyssa,Denham,Alyssa Denham,1,6,,1,1,,,,,,,,,,,,,,,,,,,,,208,1,0,0.0,0,0,0,4.0,4.0,0,1,0,0,0,1,1,1,0,0.5,2.25,0.0,2.25,2.25,1.0,0.0,62,21,41,60.0,P,4.0,4.0,0,4,0,0,1.0,0,0.0,4,4,9.0,Player,187,0
softball,v1,2023,14,0,0,,38,77,77,IF,,Kelsey,Stewart-Hunter,Kelsey Stewart-Hunter,1,6,1,1,,4,4,1,2,0,0,0,2,0,0,0,0,0,0,0.5,0.5,0.5,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,8,0,0,0,1.0,0,0.0,8,8,10.285714285714286,Player,187,0
softball,v1,2023,14,0,0,,169,3,3,RHP,,Odicci,Alexander,Odicci Alexander,,,,,0,,,,,,,,,,,,,,,,,,,,,216,0,0,0.0,0,0,1,3.0,3.0,0,1,0,0,0,0,5,0,0,0.3333333333333333,3.0,0.0,0.0,15.0,inf,0.0,40,8,32,62.0,,,,,,,,,,,,,,Player,187,0
softball,v1,2023,14,0,0,,32,37,37,IF,,DJ,Sanders,DJ Sanders,,,1,,,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,187,0
softball,v1,2023,14,0,0,,9,7,7,IF,,Anissa,Urtez,Anissa Urtez,1,6,1,1,,4,2,0,1,1,0,0,2,1,0,0,0,0,0,0.5,0.5,1.0,2,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,2,1,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,187,0
softball,v1,2023,14,0,0,,23,21,21,C,,Gwen,Svekis,Gwen Svekis,1,6,1,1,,3,3,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,7.0,7.0,6,0,0,0,1.0,0,0.0,6,6,7.714285714285714,Player,187,0
softball,v1,2023,14,0,0,,21,19,19,IF,,Hannah,Flippen,Hannah Flippen,1,6,1,1,,4,4,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,0,2,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,187,0
softball,v1,2023,14,0,0,,159,23,23,OF,,Amanda,Lorenz,Amanda Lorenz,1,6,1,1,,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0.333,0.5,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,187,0
softball,v1,2023,14,0,0,,725,14,14,IF,,Josie,Muffley,Josie Muffley,1,6,1,1,,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,2,2,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,187,0
softball,v1,2023,14,0,0,,42,34,34,C,,Erika,Piancastelli,Erika Piancastelli,1,6,1,1,,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,187,0
softball,v1,2023,14,0,0,,11,33,33,IF,,Kelsey,Harshman,Kelsey Harshman,1,6,1,1,,3,3,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,0,2,0,1,1.0,0,0.0,2,2,2.5714285714285716,Player,186,1
softball,v1,2023,14,0,0,,199,15,15,C,,Dejah,Mulipola,Dejah Mulipola,1,6,1,1,,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,7.0,7.0,2,0,1,0,0.667,0,0.0,3,3,2.5714285714285716,Player,186,1
softball,v1,2023,14,0,0,,39,88,88,IF,,Nadia,Taylor,Nadia Taylor,,,1,,,3,3,0,0,0,0,0,0,0,0,2,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,186,1
softball,v1,2023,14,0,0,,54,24,24,OF,,Jazmyn,Jackson,Jazmyn Jackson,1,6,1,1,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.5,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,186,1
softball,v1,2023,14,0,0,,10,8,8,RHP,,Aleshia,Ocasio,Aleshia Ocasio,1,6,,1,1,,,,,,,,,,,,,,,,,,,,,38,0,1,1.75,0,0,0,4.0,4.0,0,2,1,1,0,2,2,1,0,1.0,4.5,0.0,4.5,4.5,1.0,2.25,62,25,37,54.0,P,4.0,4.0,0,1,0,0,1.0,0,0.0,1,1,2.25,Player,186,1
softball,v1,2023,14,0,0,,723,31,31,RHP,,Kathryn,Sandercock,Kathryn Sandercock,,,,,0,,,,,,,,,,,,,,,,,,,,,4,0,0,7.0,0,0,0,2.0,2.0,0,4,2,2,0,0,0,0,0,2.0,18.0,0.0,0.0,0.0,,9.0,37,10,27,40.0,,,,,,,,,,,,,,Player,186,1
softball,v1,2023,14,0,0,,7,13,13,C,,Sashel,Palacios,Sashel Palacios,,,0,,,1,1,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,186,1
softball,v1,2023,14,0,0,,724,90,90,OF,,Madi,Huskey,Madi Huskey,1,6,1,1,,1,1,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,3,0,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,186,1
softball,v1,2023,14,0,0,,655,26,26,IF,,Sydney,McKinney,Sydney McKinney,1,6,1,1,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,2,2,0,1,1.0,0,0.0,4,4,5.142857142857143,Player,186,1
softball,v1,2023,14,0,0,,29,29,29,IF,C,Tori,Vidales,Tori Vidales,1,6,1,1,,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,7,0,0,1,1.0,0,0.0,7,7,9.0,Player,186,1
softball,v1,2023,14,0,0,,48,25,25,OF,,Megan,Wiggins,Megan Wiggins,1,6,1,1,,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,4,0,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,186,1
softball,v1,2023,14,0,0,,30,30,30,IF,,Jessi,Warren,Jessi Warren,1,6,1,1,,3,3,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,2,2,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,186,1
softball,v1,2023,14,0,0,,20,82,82,LHP,,Taylor,McQuillin,Taylor McQuillin,1,6,,1,0,,,,,,,,,,,,,,,,,,,,,2,0,0,7.0,0,0,0,1.0,1.0,0,1,1,1,0,1,0,0,0,2.0,9.0,0.0,9.0,0.0,0.0,9.0,28,12,16,46.0,P,1.0,1.0,0,1,0,0,1.0,0,0.0,1,1,9.0,Player,186,1
softball,v1,2023,14,0,0,,159,23,23,OF,,Amanda,Lorenz,Amanda Lorenz,2,7,1,1,,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0.5,0.667,0.5,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,5,0,0,0,1.0,0,0.0,5,5,6.428571428571429,Player,192,0
