sport,api_version,season,seasonId,weekNumber,gameNumber,seasonType,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,week,game_num,season_type,G,GS,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_K,batting_SB,batting_SBA,batting_CS,batting_BA,batting_OBP,batting_SLG,batting_TB,batting_SF,batting_SH,AU_POINTS,pitching_W,pitching_L,pitching_ERA,pitching_SHO,pitching_CG,pitching_SV,pitching_IP_str,pitching_IP,pitching_QS,pitching_H,pitching_R,pitching_ER,pitching_HR,pitching_BB,pitching_SO,pitching_HBP,pitching_WP,pitching_WHIP,pitching_H9,pitching_HR9,pitching_BB9,pitching_SO9,pitching_SO/BB,pitching_RA9,pitching_PI,pitching_PI_balls,pitching_PI_strikes,pitcing_game_score,fielding_position,fielding_IP_str,fielding_IP,fielding_PO,fielding_A,fielding_E,fielding_DP,fielding_FLD%,fielding_CS,fielding_CS%,fielding_TC,fielding_CH,fielding_RF/9,type,teamId,homeTeamFlg
softball,v1,2021,4,0,0,,199,15,15,C,,Dejah,Mulipola,Dejah Mulipola,,,1,,,4,3,1,1,0,1,0,4,1,0,1,0,0,0,0.333,0.5,1.0,3,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,46,1
softball,v1,2021,4,0,0,,38,77,77,IF,,Kelsey,Stewart,Kelsey Stewart,2,7,1,1,,4,3,2,2,0,0,1,3,0,1,1,0,0,0,0.667,0.75,1.667,5,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,51,0
softball,v1,2021,4,0,0,,36,4,4,IF,,Amanda,Chidester,Amanda Chidester,2,7,1,1,,5,5,1,1,0,0,1,2,0,0,0,,,0,0.2,0.2,0.8,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,7,0,0,0,1.0,0,0.0,7,7,9.0,Player,51,0
softball,v1,2021,4,0,0,,33,38,38,LHP,,Cat,Osterman,Cat Osterman,2,7,,1,1,,,,,,,,,,,,,,,,,,,,,178,1,0,1.2352868,0,0,0,5.2,5.667,0,2,1,1,1,3,4,0,1,0.8823010411152286,3.1762837480148227,1.5881418740074114,4.764425622022234,6.352567496029645,1.3333333333333333,1.5881418740074114,87,39,48,60.001000000000005,P,5.0,5.0,0,4,0,0,1.0,0,0.0,4,4,7.2,Player,51,0
softball,v1,2021,4,0,0,,34,41,41,C,,Jordan,Roberts,Jordan Roberts,,,1,,,4,4,1,2,0,0,0,1,0,0,1,0,0,0,0.5,0.5,0.5,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,51,0
softball,v1,2021,4,0,0,,46,12,12,C,,Taylor,Edwards,Taylor Edwards,,,1,,,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.5,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,51,0
softball,v1,2021,4,0,0,,9,7,7,IF,,Anissa,Urtez,Anissa Urtez,2,7,1,1,,5,5,1,2,0,0,1,2,0,0,0,0,0,0,0.4,0.4,1.0,5,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,2,2,1,0,0.8,0,0.0,5,5,5.142857142857143,Player,51,0
softball,v1,2021,4,0,0,,6,50,50,RHP,,Randi,Rupp,Randi Rupp,,,,,0,,,,,,,,,,,,,,,,,,,,,136,0,0,0.0,0,0,0,1.1,1.333,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,6.751687921980495,inf,0.0,15,5,10,54.999,,,,,,,,,,,,,,Player,51,0
softball,v1,2021,4,0,0,,30,30,30,IF,,Jessi,Warren,Jessi Warren,2,7,1,1,,5,4,2,2,1,0,1,2,1,0,1,0,0,0,0.5,0.6,1.5,6,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,1,2,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,51,0
softball,v1,2021,4,0,0,,84,18,18,OF,,Morgan,Zerkle,Morgan Zerkle,2,7,1,1,,5,4,3,3,1,0,1,5,1,0,1,0,0,0,0.75,0.8,1.75,7,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,3,0,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,51,0
softball,v1,2021,4,0,0,,197,11,11,OF,,Aliyah,Andrews,Aliyah Andrews,2,7,1,1,,5,5,2,2,0,0,0,0,0,0,2,0,0,0,0.4,0.4,0.4,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,51,0
softball,v1,2021,4,0,0,,170,55,55,IF,,Jessie,Harper,Jessie Harper,,,1,,,4,3,2,1,0,0,0,0,1,0,1,0,0,0,0.333,0.5,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,51,0
softball,v1,2021,4,0,0,,49,43,43,OF,,Michelle,Moultrie,Michelle Moultrie,2,7,1,1,,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,4,0,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,52,1
softball,v1,2021,4,0,0,,29,29,29,IF,C,Tori,Vidales,Tori Vidales,2,7,1,1,,3,3,1,1,0,0,1,1,0,0,0,,,0,0.333,0.333,1.333,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,6,0,0,0,1.0,0,0.0,6,6,7.714285714285714,Player,52,1
softball,v1,2021,4,0,0,,42,34,34,C,,Erika,Piancastelli,Erika Piancastelli,,,1,,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,52,1
softball,v1,2021,4,0,0,,167,68,68,IF,,Courtney,Gano,Courtney Gano,2,7,1,1,,3,3,0,0,0,0,0,0,0,0,3,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,2,2,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,52,1
softball,v1,2021,4,0,0,,19,17,17,LHP,,Haylie,Wagner,Haylie Wagner,2,7,,1,0,,,,,,,,,,,,,,,,,,,,,14,0,0,5.7272205,0,0,0,3.2,3.667,0,4,3,3,2,0,5,0,0,1.09080992637033,9.817289337332971,4.9086446686664855,0.0,12.271611671666212,inf,7.362967002999728,51,12,39,46.001000000000005,P,4.0,4.0,1,0,0,0,1.0,0,0.0,1,1,2.25,Player,52,1
softball,v1,2021,4,0,0,,171,40,40,RHP,,Alyssa,Denham,Alyssa Denham,2,7,,1,0,,,,,,,,,,,,,,,,,,,,,-12,0,0,12.000172,0,0,0,2.1,2.333,0,4,4,4,1,2,1,1,0,2.5717959708529787,15.430775825117873,3.8576939562794683,7.715387912558937,3.8576939562794683,0.5,15.430775825117873,53,22,31,31.999000000000002,P,2.0,2.0,0,1,0,0,1.0,0,0.0,1,1,4.5,Player,52,1
softball,v1,2021,4,0,0,,198,96,96,IF,,Sis,Bates,Sis Bates,2,7,1,1,,3,3,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,0,1,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,52,1
softball,v1,2021,4,0,0,,158,14,14,RHP,,Taran,Alvelo,Taran Alvelo,,,,,1,,,,,,,,,,,,,,,,,,,,,-40,0,1,99.999,0,0,0,0.0,0.0,0,3,4,4,2,1,0,0,0,inf,inf,inf,inf,,0.0,inf,14,7,7,27.0,,,,,,,,,,,,,,Player,52,1
softball,v1,2021,4,0,0,,21,19,19,IF,,Hannah,Flippen,Hannah Flippen,,,1,,,3,2,0,0,0,0,0,0,1,0,0,1,1,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,52,1
softball,v1,2021,4,0,0,,3,1,1,OF,,Victoria,Hayward,Victoria Hayward,2,7,1,1,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,52,1
softball,v1,2021,4,0,0,,28,28,28,OF,,Haylie ,McCleney,Haylie  McCleney,,,1,,,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,52,1
softball,v1,2021,4,0,0,,39,88,88,IF,,Nadia,Taylor,Nadia Taylor,,,1,,,2,2,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,52,1
softball,v1,2021,4,0,0,,40,3,3,LHP,,Danielle,O'Toole,Danielle O'Toole,,,,,0,,,,,,,,,,,,,,,,,,,,,-28,0,0,28.0,0,0,0,1.0,1.0,0,5,4,4,0,0,1,0,0,5.0,45.0,0.0,0.0,9.0,inf,36.0,33,13,20,28.0,,,,,,,,,,,,,,Player,52,1
softball,v1,2021,4,0,0,,161,26,26,IF,,Britt,Vonk,Britt Vonk,,,0,,,1,1,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,52,1
softball,v1,2021,4,0,0,,14,2,2,IF,,Shelby,Pendley,Shelby Pendley,2,8,0,1,,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,2,1,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,50,0
softball,v1,2021,4,0,0,,166,6,6,IF,,Riley,Sartain-Vaughan,Riley Sartain-Vaughan,2,8,0,1,,3,3,0,0,0,0,0,0,0,0,2,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,1,2,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,50,0
softball,v1,2021,4,0,0,,48,25,25,OF,,Megan,Wiggins,Megan Wiggins,2,8,0,1,,3,2,0,2,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,3,0,1,0,0.75,0,0.0,4,4,3.857142857142857,Player,50,0
softball,v1,2021,4,0,0,,169,22,22,RHP,,Odicci,Alexander,Odicci Alexander,2,8,,1,0,,,,,,,,,,,,,,,,,,,,,22,0,0,0.0,0,0,0,1.0,1.0,0,1,0,0,0,0,0,0,0,1.0,9.0,0.0,0.0,0.0,,0.0,10,3,7,51.0,P,2.0,2.0,0,2,0,0,1.0,0,0.0,2,2,9.0,Player,50,0
softball,v1,2021,4,0,0,,199,15,15,C,,Dejah,Mulipola,Dejah Mulipola,,,0,,,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.5,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,50,0
softball,v1,2021,4,0,0,,157,2,2,SS,,Sydney,Romero,Sydney Romero,2,8,0,1,,3,3,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,0,1,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,50,0
softball,v1,2021,4,0,0,,195,70,70,RHP,,Amber,Fiser,Amber Fiser,,,,,0,,,,,,,,,,,,,,,,,,,,,26,0,0,0.0,0,0,0,1.1,1.333,0,1,0,0,0,1,1,0,0,1.5003750937734435,6.751687921980495,0.0,6.751687921980495,6.751687921980495,1.0,0.0,22,10,12,51.999,,,,,,,,,,,,,,Player,50,0
softball,v1,2021,4,0,0,,163,71,71,RHP,,Sara,Groenewegen,Sara Groenewegen,2,8,,1,0,,,,,,,,,,,,,,,,,,,,,14,0,1,7.6362944,0,0,0,3.2,3.667,0,7,4,4,2,1,1,0,1,2.18161985274066,17.180256340332697,4.9086446686664855,2.4543223343332428,2.4543223343332428,1.0,9.81728933733297,85,32,53,31.000999999999998,P,3.0,3.0,0,0,1,0,0.0,0,0.0,1,1,0.0,Player,50,0
softball,v1,2021,4,0,0,,27,27,27,C,,Sahvanna,Jaquish,Sahvanna Jaquish,2,8,0,1,,3,3,1,1,0,0,1,1,0,0,0,,,0,0.333,0.333,1.333,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,7,0,0,0,1.0,0,0.0,7,7,9.0,Player,50,0
softball,v1,2021,4,0,0,,76,74,74,OF,,Morgan,Howe,Morgan Howe,2,8,0,1,,2,2,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,0,0,1,0,0.0,0,0.0,1,1,0.0,Player,50,0
softball,v1,2021,4,0,0,,5,3,3,RHP,,Samantha,Show,Samantha Show,,,0,,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,1,0,0,20,0,0,,0,0,0,0.2,0.667,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,50,0
softball,v1,2021,4,0,0,,159,23,23,OF,,Amanda,Lorenz,Amanda Lorenz,2,8,0,1,,3,3,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,3,0,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,50,0
softball,v1,2021,4,0,0,,37,52,52,IF,,Sam,Fischer,Sam Fischer,,,0,,,1,1,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,50,0
softball,v1,2021,4,0,0,,10,8,8,RHP,,Aleshia,Ocasio,Aleshia Ocasio,,,0,,0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,1,0,0,254,1,0,1.0,0,1,0,7.0,7.0,0,4,1,1,1,1,5,0,0,0.7142857142857143,5.142857142857143,1.2857142857142858,1.2857142857142858,6.428571428571429,5.0,1.2857142857142856,88,26,62,63.0,,,,,,,,,,,,,,Player,53,1
softball,v1,2021,4,0,0,,200,62,62,IF,,Kayla,Wedl,Kayla Wedl,2,8,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,3.0,3.0,1,0,0,0,1.0,0,0.0,1,1,3.0,Player,53,1
softball,v1,2021,4,0,0,,165,31,31,IF,,Ali,Aguilar,Ali Aguilar,2,8,0,1,,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,2,5,0,1,1.0,0,0.0,7,7,9.0,Player,53,1
softball,v1,2021,4,0,0,,31,47,47,IF,,Lilli,Piper,Lilli Piper,,,0,,,4,4,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,53,1
softball,v1,2021,4,0,0,,24,22,22,IF,,Amanda,Sanchez,Amanda Sanchez,2,8,0,1,,3,3,1,1,0,0,1,1,0,0,0,,,0,0.333,0.333,1.333,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,0,1,1,0,0.5,0,0.0,2,2,1.2857142857142858,Player,53,1
softball,v1,2021,4,0,0,,22,20,20,IF,,Caleigh,Clifton,Caleigh Clifton,2,8,0,1,,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,0,4,0,1,1.0,0,0.0,4,4,5.142857142857143,Player,53,1
softball,v1,2021,4,0,0,,11,33,33,IF,,Kelsey,Harshman,Kelsey Harshman,2,8,0,1,,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,10,1,0,1,1.0,0,0.0,11,11,14.142857142857142,Player,53,1
softball,v1,2021,4,0,0,,54,24,24,OF,,Jazmyn,Jackson,Jazmyn Jackson,2,8,0,1,,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,53,1
softball,v1,2021,4,0,0,,32,37,37,IF,,DJ,Sanders,DJ Sanders,,,0,,,3,2,1,1,0,0,1,2,1,0,0,0,0,0,0.5,0.667,2.0,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,53,1
softball,v1,2021,4,0,0,,23,21,21,C,,Gwen,Svekis,Gwen Svekis,,,0,,,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0.667,0.667,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,53,1
softball,v1,2021,4,0,0,,32,37,37,IF,,DJ,Sanders,DJ Sanders,2,9,1,1,,4,2,1,0,0,0,0,0,1,1,0,0,0,0,0.0,0.5,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,53,0
softball,v1,2021,4,0,0,,11,33,33,IF,,Kelsey,Harshman,Kelsey Harshman,2,9,1,1,,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,6,0,0,0,1.0,0,0.0,6,6,7.714285714285714,Player,53,0
softball,v1,2021,4,0,0,,20,82,82,LHP,,Taylor,McQuillin,Taylor McQuillin,2,9,,1,1,,,,,,,,,,,,,,,,,,,,,26,0,0,7.0,0,0,0,3.0,3.0,0,3,3,3,2,3,1,0,0,2.0,9.0,6.0,9.0,3.0,0.3333333333333333,9.0,57,26,37,39.0,P,3.0,3.0,1,1,0,0,1.0,0,0.0,2,2,6.0,Player,53,0
softball,v1,2021,4,0,0,,165,31,31,IF,,Ali,Aguilar,Ali Aguilar,2,9,1,1,,4,4,1,2,1,0,0,2,0,0,0,0,0,0,0.5,0.5,0.75,3,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,2,2,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,53,0
softball,v1,2021,4,0,0,,7,13,13,C,,Sashel,Palacios,Sashel Palacios,,,1,,,3,3,0,0,0,0,0,1,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,53,0
softball,v1,2021,4,0,0,,10,8,8,RHP,,Aleshia,Ocasio,Aleshia Ocasio,2,9,1,1,0,2,1,0,1,0,0,0,2,1,0,0,0,0,0,1.0,1.0,1.0,1,0,0,52,0,1,3.5,0,0,0,2.0,2.0,0,3,2,1,0,1,0,1,0,2.0,13.5,0.0,4.5,0.0,0.0,9.0,33,10,23,43.0,P,4.0,4.0,0,1,1,0,0.5,0,0.0,2,2,2.25,Player,53,0
softball,v1,2021,4,0,0,,54,24,24,OF,,Jazmyn,Jackson,Jazmyn Jackson,2,9,1,1,,3,2,1,0,0,0,0,0,1,0,0,1,1,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,53,0
softball,v1,2021,4,0,0,,24,22,22,IF,,Amanda,Sanchez,Amanda Sanchez,,,0,,,1,1,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,53,0
softball,v1,2021,4,0,0,,44,16,16,RHP,,Jessica,Burroughs,Jessica Burroughs,2,9,,1,0,,,,,,,,,,,,,,,,,,,,,22,0,0,7.0,0,0,0,1.0,1.0,0,1,1,1,0,2,1,0,1,3.0,9.0,0.0,18.0,9.0,0.5,9.0,27,15,12,46.0,P,1.0,1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,53,0
softball,v1,2021,4,0,0,,31,47,47,IF,,Lilli,Piper,Lilli Piper,2,9,1,1,,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,3,3,0,0,1.0,0,0.0,6,6,7.714285714285714,Player,53,0
softball,v1,2021,4,0,0,,23,21,21,C,,Gwen,Svekis,Gwen Svekis,,,1,,,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,53,0
softball,v1,2021,4,0,0,,22,20,20,IF,,Caleigh,Clifton,Caleigh Clifton,2,9,1,1,,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,53,0
softball,v1,2021,4,0,0,,6,50,50,RHP,,Randi,Rupp,Randi Rupp,2,9,,1,0,,,,,,,,,,,,,,,,,,,,,228,1,0,0.0,0,0,0,5.2,5.667,0,1,0,0,0,1,1,1,0,0.3529204164460914,1.5881418740074114,0.0,1.5881418740074114,1.5881418740074114,1.0,0.0,71,27,44,65.001,P,6.0,6.0,0,1,0,0,1.0,0,0.0,1,1,1.5,Player,51,1
softball,v1,2021,4,0,0,,197,11,11,OF,,Aliyah,Andrews,Aliyah Andrews,2,9,1,1,,4,3,1,1,0,0,0,0,1,0,0,1,1,0,0.333,0.5,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,1,1,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,51,1
softball,v1,2021,4,0,0,,170,55,55,IF,,Jessie,Harper,Jessie Harper,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,51,1
softball,v1,2021,4,0,0,,38,77,77,IF,,Kelsey,Stewart,Kelsey Stewart,2,9,1,1,,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,2,3,0,1,1.0,0,0.0,5,5,6.428571428571429,Player,51,1
softball,v1,2021,4,0,0,,45,9,9,OF,,Janie,Reed,Janie Reed,2,9,1,1,,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,51,1
softball,v1,2021,4,0,0,,30,30,30,IF,,Jessi,Warren,Jessi Warren,2,9,1,1,,4,3,1,2,0,0,1,1,1,0,0,0,0,0,0.667,0.75,1.667,5,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,3,1,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,51,1
softball,v1,2021,4,0,0,,46,12,12,C,,Taylor,Edwards,Taylor Edwards,,,1,,,3,3,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,51,1
softball,v1,2021,4,0,0,,36,4,4,IF,,Amanda,Chidester,Amanda Chidester,2,9,1,1,,4,3,1,1,0,0,1,1,1,0,0,0,0,0,0.333,0.5,1.333,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,6,1,0,1,1.0,0,0.0,7,7,9.0,Player,51,1
softball,v1,2021,4,0,0,,34,41,41,C,,Jordan,Roberts,Jordan Roberts,,,1,,,3,1,0,1,1,0,0,2,1,1,0,0,0,0,1.0,1.0,2.0,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,51,1
softball,v1,2021,4,0,0,,196,44,44,RHP,,Carrie,Eberle,Carrie Eberle,2,9,,1,1,,,,,,,,,,,,,,,,,,,,,66,0,0,26.250656,0,0,0,1.1,1.333,0,5,5,5,0,3,0,0,0,6.001500375093774,33.758439609902474,0.0,20.255063765941486,0.0,0.0,33.758439609902474,41,25,16,20.999000000000002,P,1.0,1.0,0,1,0,0,1.0,0,0.0,1,1,9.0,Player,51,1
softball,v1,2021,4,0,0,,84,18,18,OF,,Morgan,Zerkle,Morgan Zerkle,2,9,1,1,,4,3,1,0,0,0,0,0,0,0,2,1,1,0,0.0,0.0,0.0,0,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,3,0,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,51,1
softball,v1,2021,4,0,0,,9,7,7,IF,,Anissa,Urtez,Anissa Urtez,2,9,1,1,,4,3,1,1,0,0,0,1,1,0,0,0,0,0,0.333,0.5,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,1,1,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,51,1
softball,v1,2021,4,0,0,,49,43,43,OF,,Michelle,Moultrie,Michelle Moultrie,2,10,0,1,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,3.0,3.0,1,0,0,0,1.0,0,0.0,1,1,3.0,Player,52,0
softball,v1,2021,4,0,0,,40,3,3,LHP,,Danielle,O'Toole,Danielle O'Toole,2,10,,1,1,,,,,,,,,,,,,,,,,,,,,130,1,0,5.6,0,0,0,5.0,5.0,0,7,4,4,2,1,3,0,1,1.6,12.6,3.6,1.8,5.4,3.0,7.2,90,28,62,37.0,P,5.0,5.0,0,2,0,0,1.0,0,0.0,2,2,3.6,Player,52,0
softball,v1,2021,4,0,0,,28,28,28,OF,,Haylie ,McCleney,Haylie  McCleney,2,10,1,1,,5,5,3,4,0,0,1,1,0,0,0,0,0,0,0.8,0.8,1.4,7,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,3,0,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,52,0
