season,game_id,game_number,game_report_id,play_seq_num,action,play_desc,player_id,team_id,period,clock,home_team_id,home_team_score,is_a_play,narrative_formatted,has_error,goals,assists,shots,shots_on_goal,assist_player_id,good_clear,failed_clear,disruptor_player_id,gw_goals,pp_goals,sh_goals,ua_goals,ot_goals,en_goals,gt_goals,fg_goals,shootout_goals,penalties,shot_clock_violations,rcs,ycs,mn_penalties,mj_penalties,match_penalties,fouls,face_won,face_lost,gbs,dc,ct,turnovers,caused_turnover_player_id,caused_turnover_team,d_save,minutes,seconds,goalie_time,ga,saves,goalie_player_id,shots_faced,scoring_play
2023,429,12,429,88,SHOT,"GOAL by 355 Cortney Fortunato, Assist by Amanda Johansen, goal number 4 for season.",98,355,2,02:29,354,2,True,"GOAL by Team Apuzzo Cortney Fortunato, Assist by Amanda Johansen, goal number 4 for season.",False,1,1,1,1,193,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,393,1,True
2023,429,12,429,90,DC,Draw control by 355 Dempsey Arsenault.,138,355,2,02:29,354,2,True,Draw control by Team Apuzzo Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,91,CLEAR,Clear attempt by 355 good.,,355,2,02:18,354,2,True,Clear attempt by Team Apuzzo good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,92,SHOT,Shot by 355 Cortney Fortunato WIDE.,98,355,2,01:46,354,2,True,Shot by Team Apuzzo Cortney Fortunato WIDE.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,393,0,False
2023,429,12,429,93,SHOT,Shot by 355 Sam Geiersbach WIDE.,490,355,2,01:36,354,2,True,Shot by Team Apuzzo Sam Geiersbach WIDE.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,393,0,False
2023,429,12,429,94,CLOCKV,Shot clock violation by 355.,,355,2,01:23,354,2,True,Shot clock violation by Team Apuzzo.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,95,CLEAR,Clear attempt by 354 good.,,354,2,01:09,354,2,True,Clear attempt by Team Moreno good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,96,2PTR,"2-point Shot by 354 Charlotte North, SAVE Kady Glynn.",424,354,2,00:50,354,2,True,"2-point Shot by Team Moreno Charlotte North, SAVE Kady Glynn.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,186,1,False
2023,429,12,429,97,CLEAR,Clear attempt by 355 good.,,355,2,00:44,354,2,True,Clear attempt by Team Apuzzo good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,98,GC,Green card on 354 Katie O'Donnell.,,354,2,00:44,354,2,True,Green card on Team Moreno Katie O'Donnell.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,99,SHOT,"Shot by 355 Sam Geiersbach, SAVE Taylor Moreno.",490,355,2,00:16,354,2,True,"Shot by Team Apuzzo Sam Geiersbach, SAVE Taylor Moreno.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,393,1,False
2023,429,12,429,100,CLEAR,Clear attempt by 354 good.,,354,2,00:03,354,2,True,Clear attempt by Team Moreno good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,103,DC,Draw control by 354 Alex Aust Holman.,162,354,3,10:00,354,0,True,Draw control by Team Moreno Alex Aust Holman.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,104,SHOT,"GOAL by 354 Kenzie Kent, Assist by Alex Aust Holman, goal number 9 for season.",133,354,3,09:51,354,0,True,"GOAL by Team Moreno Kenzie Kent, Assist by Alex Aust Holman, goal number 9 for season.",False,1,1,1,1,162,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,186,1,True
2023,429,12,429,105,DC,Draw control by 354 Abby Bosco.,693,354,3,09:51,354,3,True,Draw control by Team Moreno Abby Bosco.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,106,FOUL,Foul on 355 Katie Detwiler.,691,355,3,09:51,354,3,True,Foul on Team Apuzzo Katie Detwiler.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,107,FPA,Free position attempt for 354.,,354,3,09:12,354,3,True,Free position attempt for Team Moreno.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,108,FPS,"Shot by 354 Kenzie Kent, SAVE Kady Glynn {free position shot}.",133,354,3,09:10,354,3,True,"Shot by Team Moreno Kenzie Kent, SAVE Kady Glynn {free position shot}.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,186,1,False
2023,429,12,429,109,CLEAR,Clear attempt by 355 good.,,355,3,09:01,354,3,True,Clear attempt by Team Apuzzo good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,110,SHOT,Shot by 355 Cortney Fortunato WIDE.,98,355,3,08:44,354,3,True,Shot by Team Apuzzo Cortney Fortunato WIDE.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,393,0,False
2023,429,12,429,111,SHOT,Shot by 355 Sam Apuzzo WIDE.,130,355,3,08:31,354,3,True,Shot by Team Apuzzo Sam Apuzzo WIDE.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,393,0,False
2023,429,12,429,112,TURN,Turnover by 355 (caused by Taylor Moreno).,,355,3,08:26,354,3,True,Turnover by Team Apuzzo (caused by Taylor Moreno).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,393,0,0,0,0,0,0,0,,0,False
2023,429,12,429,113,CLEAR,Clear attempt by 354 good.,,354,3,08:20,354,3,True,Clear attempt by Team Moreno good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,114,SHOT,"GOAL by 354 Alex Aust Holman, Assist by Hannah Dorney, goal number 2 for season.",162,354,3,08:06,354,3,True,"GOAL by Team Moreno Alex Aust Holman, Assist by Hannah Dorney, goal number 2 for season.",False,1,1,1,1,699,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,186,1,True
2023,429,12,429,115,DC,Draw control by 354 Abby Bosco.,693,354,3,08:06,354,4,True,Draw control by Team Moreno Abby Bosco.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,116,FOUL,Foul on 355 Sam Apuzzo.,130,355,3,08:06,354,4,True,Foul on Team Apuzzo Sam Apuzzo.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,117,SHOT,"Shot by 354 Hannah Dorney, SAVE Kady Glynn.",699,354,3,07:35,354,4,True,"Shot by Team Moreno Hannah Dorney, SAVE Kady Glynn.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,186,1,False
2023,429,12,429,118,CLEAR,Clear attempt by 355 good.,,355,3,07:26,354,4,True,Clear attempt by Team Apuzzo good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,119,TURN,Turnover by 355 Sam Geiersbach (caused by Caroline Wakefield).,490,355,3,06:49,354,4,True,Turnover by Team Apuzzo Sam Geiersbach (caused by Caroline Wakefield).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,177,0,0,0,0,0,0,0,,0,False
2023,429,12,429,120,GB,Ground ball pickup by 354 Abby Bosco.,693,354,3,06:46,354,4,True,Ground ball pickup by Team Moreno Abby Bosco.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,121,TURN,Turnover by 354 Kenzie Kent (caused by Courtney Taylor).,133,354,3,05:54,354,4,True,Turnover by Team Moreno Kenzie Kent (caused by Courtney Taylor).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,394,0,0,0,0,0,0,0,,0,False
2023,429,12,429,122,CLEAR,Clear attempt by 355 good.,,355,3,05:46,354,4,True,Clear attempt by Team Apuzzo good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,123,FOUL,Foul on 354 Hannah Dorney.,699,354,3,05:46,354,4,True,Foul on Team Moreno Hannah Dorney.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,124,SHOT,"Shot by 355 Cortney Fortunato, SAVE Taylor Moreno.",98,355,3,05:22,354,4,True,"Shot by Team Apuzzo Cortney Fortunato, SAVE Taylor Moreno.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,393,1,False
2023,429,12,429,125,CLEAR,Clear attempt by 354 good.,,354,3,05:17,354,4,True,Clear attempt by Team Moreno good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,126,SHOT,"Shot by 354 Hannah Dorney, SAVE Kady Glynn.",699,354,3,05:08,354,4,True,"Shot by Team Moreno Hannah Dorney, SAVE Kady Glynn.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,186,1,False
2023,429,12,429,127,CLEAR,Clear attempt by 355 good.,,355,3,05:02,354,4,True,Clear attempt by Team Apuzzo good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,128,SHOT,Shot by 355 Sammy Jo Tracy WIDE.,95,355,3,04:56,354,4,True,Shot by Team Apuzzo Sammy Jo Tracy WIDE.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,393,0,False
2023,429,12,429,129,SHOT,"Shot by 355 Grace Griffin, SAVE Taylor Moreno.",400,355,3,04:18,354,4,True,"Shot by Team Apuzzo Grace Griffin, SAVE Taylor Moreno.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,393,1,False
2023,429,12,429,130,CLEAR,Clear attempt by 354 good.,,354,3,04:02,354,4,True,Clear attempt by Team Moreno good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,131,TURN,Turnover by 354 Taylor VanThof (caused by Grace Griffin).,102,354,3,03:44,354,4,True,Turnover by Team Moreno Taylor VanThof (caused by Grace Griffin).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,400,0,0,0,0,0,0,0,,0,False
2023,429,12,429,132,GB,Ground ball pickup by 355 Dempsey Arsenault.,138,355,3,03:40,354,4,True,Ground ball pickup by Team Apuzzo Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,133,CLEAR,Clear attempt by 355 good.,,355,3,03:37,354,4,True,Clear attempt by Team Apuzzo good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,134,SHOT,"Shot by 355 Sammy Jo Tracy, SAVE Taylor Moreno.",95,355,3,03:04,354,4,True,"Shot by Team Apuzzo Sammy Jo Tracy, SAVE Taylor Moreno.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,393,1,False
2023,429,12,429,135,CLEAR,Clear attempt by 354 good.,,354,3,02:49,354,4,True,Clear attempt by Team Moreno good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,136,SHOT,"GOAL by 354 Taylor VanThof, goal number 4 for season.",102,354,3,02:23,354,4,True,"GOAL by Team Moreno Taylor VanThof, goal number 4 for season.",False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,186,1,True
2023,429,12,429,138,DC,Draw control by 354 Abby Bosco.,693,354,3,02:23,354,5,True,Draw control by Team Moreno Abby Bosco.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,139,CLEAR,Clear attempt by 354 good.,,354,3,02:09,354,5,True,Clear attempt by Team Moreno good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,140,SHOT,"GOAL by 354 Katie O'Donnell, Assist by Alex Aust Holman, goal number 7 for season.",136,354,3,01:33,354,5,True,"GOAL by Team Moreno Katie O'Donnell, Assist by Alex Aust Holman, goal number 7 for season.",False,1,1,1,1,162,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,186,1,True
2023,429,12,429,141,FOUL,Foul on 354 Charlotte North.,424,354,3,01:33,354,6,True,Foul on Team Moreno Charlotte North.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,142,DC,Draw control by 355 Sam Apuzzo.,130,355,3,01:33,354,6,True,Draw control by Team Apuzzo Sam Apuzzo.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,143,SHOT,"GOAL by 355 Sam Geiersbach, goal number 13 for season.",490,355,3,01:01,354,6,True,"GOAL by Team Apuzzo Sam Geiersbach, goal number 13 for season.",False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,393,1,True
2023,429,12,429,144,DC,Draw control by 355 Dempsey Arsenault.,138,355,3,01:01,354,6,True,Draw control by Team Apuzzo Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,145,TURN,Turnover by 355 Dempsey Arsenault (caused by Taylor Moreno).,138,355,3,00:15,354,6,True,Turnover by Team Apuzzo Dempsey Arsenault (caused by Taylor Moreno).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,393,0,0,0,0,0,0,0,,0,False
2023,429,12,429,146,GB,Ground ball pickup by 354 Taylor Moreno.,393,354,3,00:12,354,6,True,Ground ball pickup by Team Moreno Taylor Moreno.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,147,CLEAR,Clear attempt by 354 good.,,354,3,00:10,354,6,True,Clear attempt by Team Moreno good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,148,SHOT,"Shot by 354 Mairead Durkin, SAVE Kady Glynn.",692,354,3,00:02,354,6,True,"Shot by Team Moreno Mairead Durkin, SAVE Kady Glynn.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,186,1,False
2023,429,12,429,149,GB,Ground ball pickup by 355 Katie Detwiler.,691,355,3,00:01,354,6,True,Ground ball pickup by Team Apuzzo Katie Detwiler.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,152,DC,Draw control by 355 Sam Apuzzo.,130,355,4,10:00,354,0,True,Draw control by Team Apuzzo Sam Apuzzo.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,153,SHOT,"Shot by 355 Grace Griffin, SAVE Taylor Moreno.",400,355,4,09:02,354,0,True,"Shot by Team Apuzzo Grace Griffin, SAVE Taylor Moreno.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,393,1,False
2023,429,12,429,154,CLEAR,Clear attempt by 354 good.,,354,4,08:49,354,0,True,Clear attempt by Team Moreno good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,155,TURN,Turnover by 354 Charlotte North (caused by Courtney Taylor).,424,354,4,08:12,354,0,True,Turnover by Team Moreno Charlotte North (caused by Courtney Taylor).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,394,0,0,0,0,0,0,0,,0,False
2023,429,12,429,156,GB,Ground ball pickup by 355 Amanda Johansen.,193,355,4,08:09,354,0,True,Ground ball pickup by Team Apuzzo Amanda Johansen.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,157,CLEAR,Clear attempt by 355 good.,,355,4,08:03,354,0,True,Clear attempt by Team Apuzzo good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,158,SHOT,Shot by 355 Cortney Fortunato HIGH.,98,355,4,08:02,354,0,True,Shot by Team Apuzzo Cortney Fortunato HIGH.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,393,0,False
2023,429,12,429,159,SHOT,Shot by 355 Cortney Fortunato HIGH.,98,355,4,07:49,354,0,True,Shot by Team Apuzzo Cortney Fortunato HIGH.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,393,0,False
2023,429,12,429,160,FOUL,Foul on 354 Caroline Wakefield.,177,354,4,07:49,354,0,True,Foul on Team Moreno Caroline Wakefield.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,161,SHOT,"Shot by 355 Cortney Fortunato, SAVE Taylor Moreno.",98,355,4,07:29,354,0,True,"Shot by Team Apuzzo Cortney Fortunato, SAVE Taylor Moreno.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,393,1,False
2023,429,12,429,162,GB,Ground ball pickup by 354 Hannah Dorney.,699,354,4,07:27,354,0,True,Ground ball pickup by Team Moreno Hannah Dorney.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,163,CLEAR,Clear attempt by 354 good.,,354,4,07:11,354,0,True,Clear attempt by Team Moreno good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,164,SHOT,Shot by 354 Taylor VanThof WIDE.,102,354,4,06:49,354,0,True,Shot by Team Moreno Taylor VanThof WIDE.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,186,0,False
2023,429,12,429,165,GB,Ground ball pickup by 354 Kenzie Kent.,133,354,4,06:46,354,0,True,Ground ball pickup by Team Moreno Kenzie Kent.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,166,SHOT,"Shot by 354 Charlotte North, SAVE Kady Glynn.",424,354,4,06:45,354,0,True,"Shot by Team Moreno Charlotte North, SAVE Kady Glynn.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,186,1,False
2023,429,12,429,167,SHOT,"Shot by 354 Taylor VanThof, SAVE Kady Glynn.",102,354,4,06:17,354,0,True,"Shot by Team Moreno Taylor VanThof, SAVE Kady Glynn.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,186,1,False
2023,429,12,429,168,CLEAR,Clear attempt by 355 good.,,355,4,06:09,354,0,True,Clear attempt by Team Apuzzo good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,169,SHOT,Shot by 355 Sam Apuzzo HIT POST.,130,355,4,05:33,354,0,True,Shot by Team Apuzzo Sam Apuzzo HIT POST.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,393,0,False
2023,429,12,429,170,SHOT,"GOAL by 355 Grace Griffin, Assist by Sam Apuzzo, goal number 5 for season.",400,355,4,05:19,354,0,True,"GOAL by Team Apuzzo Grace Griffin, Assist by Sam Apuzzo, goal number 5 for season.",False,1,1,1,1,130,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,393,1,True
2023,429,12,429,171,DC,Draw control by 354 Abby Bosco.,693,354,4,05:19,354,6,True,Draw control by Team Moreno Abby Bosco.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,172,SHOT,"GOAL by 354 Charlotte North, goal number 13 for season.",424,354,4,04:39,354,6,True,"GOAL by Team Moreno Charlotte North, goal number 13 for season.",False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,186,1,True
2023,429,12,429,174,DC,Draw control by 354 Katie O'Donnell.,136,354,4,04:39,354,7,True,Draw control by Team Moreno Katie O'Donnell.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,175,FOUL,Foul on 355 Dempsey Arsenault.,138,355,4,04:39,354,7,True,Foul on Team Apuzzo Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,176,SHOT,Shot by 354 Charlotte North HIT CROSSBAR.,,354,4,04:11,354,7,True,Shot by Team Moreno Charlotte North HIT CROSSBAR.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,186,0,False
2023,429,12,429,177,GB,Ground ball pickup by 355 Dempsey Arsenault.,138,355,4,04:04,354,7,True,Ground ball pickup by Team Apuzzo Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,178,CLEAR,Clear attempt by 355 good.,,355,4,03:53,354,7,True,Clear attempt by Team Apuzzo good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,429,12,429,179,SHOT,"Shot by 355 Amanda Johansen, SAVE Taylor Moreno.",193,355,4,03:14,354,7,True,"Shot by Team Apuzzo Amanda Johansen, SAVE Taylor Moreno.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,393,1,False
